"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"2491","1950-04-13","Zeitung","Archiv der Gegenwart, 2001 [1950]","Der französische Schriftsteller und Führer der Widerstandsbewegung Oberst Gilbert Rémy trat aus de Gaulle's RPF aus und schrieb im Wochenblatt Carrefour einen Artikel, es sei eine Schande, einen so","alten","Mann wie Marschall Pétain (369 G, 379 E) im Gefängnis zu halten."
"2492","1930-03-02","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 02.03.1930","Der Präsident, der das Urteil verkündete, nannte Benaerts einen anständigen, aber","unglücklichen","Mann."
"2493","1965-12-31","Belletristik","Kant, Hermann: Die Aula, Berlin: Rütten & Loening 1965, S. 26","Der","alte","Mann hob beschwörend die Hände, und es. wurde still."
"2494","1933-12-31","Belletristik","Goote, Thor [d.i. Langsdorff, Werner von]: Die Fahne Hoch!, Berlin: Zeitgeschichte-Verlag 1933 [1933], S. 315","""Aber ich habe doch kein Recht, in ihr zu leben, die einem","anderen","Mann gehört!"
"2495","1925-12-31","Belletristik","Dominik, Hans: John Workmann der Zeitungsboy, Biberach an d. Riss: Koehler 1954 [1925], S. 68","Vor sich sah er einen jungen, höchstens dreißig Jahre","alten","Mann mit glattrasiertem Gesicht, der ihn mit lustig blinkenden Augen anschaute, eine Zigarette rauchte und statt der dicken Bücher auf dem Schreibtisch nur Tinte, Feder und lose weiße Blätter liegen hatte."
"2496","1920-03-09","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 09.03.1920","Der Fuhrmann will die Ware von einem","unbekannten","Manne zum Abfahren erhalten haben."
"2497","1920-12-31","Gebrauchsliteratur","Friedländer, Hugo: Der Beleidigungsprozeß des Berliner Stadtkommandanten, Generalleutnant z.D. Graf Kuno von Moltke gegen den Herausgeber der »Zukunft« Maximilian Harden. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1920], S. 4175","Wenn ich sagen soll, warum Harden die inkriminierten Artikel geschrieben hat, so kann ich nur meiner Überzeugung dahin Ausdruck geben, daß Harden sich weder von persönlichem Haß noch von unlauteren Motiven hat leiten lassen, und daß er den Grafen Moltke nicht als","unehrenhaften","Mann, sondern das an einer bestimmten Stelle schädliche Werkzeug eines anderen bezeichnen wollte, auch daß er als Politiker diese Erwähnung im Reichsinteresse für nötig hielt."
"2498","1948-12-31","Wissenschaft","Curtius, Ernst Robert: Europäische Literatur und lateinisches Mittelalter, Tübingen: Francke 1993 [1948], S. 524","Es fehlte sowohl der Großgrundbesitzer wie der","landlose","Mann."
"2499","1971-12-31","Belletristik","Bachmann, Ingeborg: Malina, Gütersloh: Bertelsmann 1992 [1971], S. 226","Das erklärt auch einen insgeheimen dumpfen Verdacht der Männer, denn sie können sich nicht eigentlich vorstellen, daß eine Frau sich natürlich ganz anders verhalten muß mit einem anderen","kranken","Mann, weil ihm die Verschiedenheiten nur ganz oberflächlich und äußerlich vorschweben, eben diejenigen, die von Mund zu Mund gehen oder die von der Wissenschaft in ein verschlimmerndes falsches Licht gerückt werden."
"2500","1977-09-26","Zeitung","Archiv der Gegenwart, 2001 [1977]","Bürgerliche Zeitungen Westeuropas und Amerikas stellen fest, daß, der Führer wieder Mode ist und daß in der Bundesrepublik schon wieder der Ruf nach einem","starken","Mann laut wird."
"2501","1941-12-24","Gebrauchsliteratur","Brief von Ernst G. an Irene G. vom 24.12.1941, Feldpost-Archive mkb-fp-0270","Dein","glücklicher","Mann."
"2502","1906-12-31","Gebrauchsliteratur","o. A.: B. In: Brockhaus' Kleines Konversations-Lexikon, Berlin: Directmedia Publ. 2001 [1906], S. 7156","Bene meritus (lat.), ein","wohlverdienter","Mann."
"2503","1902-12-31","Gebrauchsliteratur","Stettenheim, Julius: Der moderne Knigge. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1902], S. 15315","Macht er den Eindruck eines","starken","Mannes, der eine Erniedrigung darin erblicken würde, um Verzeihung zu bitten, so sage man nichts, sondern denke ziemlich rücksichtslos und aufgebracht, ohne die Gedanken auf die Wagschale zu legen."
"2504","1915-12-31","Belletristik","Boy-Ed, Ida: Vor der Ehe. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1915], S. 8341","Und ein paar Augenblicke darauf hing sie am Hals eines","jungen","Mannes, den Sophie nie gesehen hatte."
"2505","1942-12-31","Belletristik","Seghers, Anna: Das siebte Kreuz, Berlin: Aufbau-Taschenbuch-Verl. 2002 [1942], S. 9","War der erste Kommandant ein Narr gewesen, mit furchtbaren, unvoraussehbaren Fällen von Grausamkeit, so war der neue ein","nüchterner","Mann, bei dem sich alles voraussehen liess."
"2506","1910-12-31","Gebrauchsliteratur","May, Karl: Mein Leben und Streben, Selbstbiographie von Karl May, Bd. I. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1910], S. 46808","Er machte dem jungen Manne weis, daß er ein wissenschaftliches Werk über berühmte resp.","berüchtigte","Männer schreiben solle."
"2507","1964-12-31","Belletristik","Neutsch, Erik: Spur der Steine, Halle: Mitteldeutscher Verl. 1964 [1964], S. 454","Ein junger","fremder","Mann saß hinter einem schäbigen Schreibtisch."
"2508","1911-12-31","Gebrauchsliteratur","Friedländer, Hugo: Prozeß Leckert-Lützow. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1911], S. 1422","Als ich aus meinem Zimmer trat, fand ich den","jungen","Mann im Vorzimmer."
"2509","1927-12-31","Wissenschaft","Rafaeli, Max u. Le Mang, Erwin: Ueber die Liebe. In: Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg o.J. 1933 [1927], S. 34","So kam es schon häufig vor und zeigt sich auch fortwährend, daß selbst","häßliche","Männer der beglückenden Liebe eines schönen Weibes teilhaftig waren oder teilhaftig sein können."
"2510","1977-12-31","Gebrauchsliteratur","Pilgrim, Volker Elis: Manifest für den freien Mann - Teil 1, Reinbek b. Hamburg: Rowohlt 1983 [1977], S. 116","Durch Identifikation mit dem","anderen","Mann kann der eine Mann über den Arschfick auch phallische Konzentration erlernen."
"2511","1940-03-13","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 13.03.1940","Glaubt der","schlichte","Mann aus dem Volke an den Sieg seines Landes, und was wird, wenn Deutschland verlieren sollte?"
"2512","1932-12-31","Wissenschaft","Klages, Ludwig: Der Geist als Widersacher der Seele, 3. Band, Teil 2: Das Weltbild des Pelasgertums, Leipzig: Barth 1932, S. 1344","Weltgeschichte aus der Weisheit der Sinnbilder zu verstehen, wird für den folgenschwersten Wendepunkt im Schicksal aller seßhaften Völker das Sinken der Mauern um Stadt und Burg erachten, weil damit die Herrschaft der Bewegung über die ruhende Mitte begann, die Entwurzelung des Weibes und die Entgleisung des","bewegenden","Mannes in die tangentiale Irrbahn des ruhe- und rückkehrlosen und darum unabwendbar zerstörenden ""Fortschritts""! -"
"2513","1910-12-31","Belletristik","Rilke, Rainer Maria: Die Aufzeichnungen des Malte Laurids Brigge. Prosa 1906 bis 1926, Frankfurt a. M.: Insel-Verl. 1966 [1910], S. 748","Es sind äußerst","bescheidene","Männer, die dankbar sind, wenn die Diener in den dunklen Uniformen mit den vielen Orden sie dulden."
"2514","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 138","Ein paar","junge","Männer haben die Hosenbeine aufgekrempelt und waten heran."
"2515","1913-08-14","Zeitung","Tucholsky, Kurt: Das Recht in Goethes Faust. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1913]","Diese","deutschen","Männer der Wissenschaft werden es nie lernen."
"2516","1935-12-31","Belletristik","Langhoff, Wolfgang: Die Moorsoldaten, Stuttgart: Verl. Neuer Weg 1978 [1935], S. 238","Ebert, ein untersetzter","stämmiger","Mann, schwieg und sah uns furchtlos an."
"2517","1921-12-31","Belletristik","Kolbenheyer, Erwin Guido: Das Gestirn des Paracelsus, München: J.F. Lehmanns 1964 [1921], S. 477","- Und das Wort schreiet uf us dem","gmeinen","Mann, wie das Gebürg vom Donner."
"2518","1908-03-04","Zeitung","Vossische Zeitung (Abend-Ausgabe), 04.03.1908","An der anschließenden, äußerst regen Besprechung beteiligten sich u. a. Herr Salinger , der sich mit der Blockpolitik befaßte, und Frau Regenhard und Frau Leonardi , die für einen Kampf gegen Rom eintrat und die Wahlhilfe der Frauen allen jenen wahrhaft","freisinnigen","Männern versprach, die für das allgemeine, gleiche, geheime, direkte Wahlrecht eintreten."
"2519","1929-12-31","Belletristik","Döblin, Alfred: Berlin Alexanderplatz, Olten: Walter 1961 [1929], S. 254","Ich will das nicht, das gehört sich nich für einen","freien","Mann; und er schreibt, während er noch grübelt und wütet, einen Namen auf den Meldezettel, erst Franz, und hat dabei das Revier vor Augen und die Fürsorge in der Grunerstraße und das Auto, aus dem sie ihn geworfen haben."
"2520","1914-12-31","Gebrauchsliteratur","Blos, Wilhelm: Denkwürdigkeiten eines Sozialdemokraten, Bd. 1. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1914], S. 9274","Sie gehörte offenbar zu jenen Frauen, denen die","brutalsten","Männer am besten gefallen."
"2521","1900-12-31","Belletristik","Duncker, Dora: Großstadt. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1900], S. 17883","»Er sei ein","alter","Mann und passe mit seinem Stelzfuss und seiner Pfeife - von seinem Korn sagte er nichts - nicht in eine feine Hochzeits-Gesellschaft."
"2522","1946-08-31","Gebrauchsliteratur","o. A.: Zweihundertsechzehnter Tag. Samstag, 31. August 1946. In: Der Nürnberger Prozeß, Berlin: Directmedia Publ. 1999 [1946], S. 29168","Meine Gegnerschaft gegen Hitlers Politik war im Inlande und Auslande bekannt, und zwar so eindeutig, daß der Geschäftsträger der Vereinigten Staaten, Mr. Kirk, noch im Jahre 1940, bevor er seinen Berliner Posten verließ, mich grüßen ließ mit dem Hinzufügen, daß man nach dem Kriege mit mir rechne als einem","unbelasteten","Manne, worüber der Zeuge Hülse in seinem Affidavit ausführlich berichtet, Beweisstück 37 b meines Dokumentenbuches."
"2523","1932-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1930, S. 388","Die »Sächsischen Lebensbilder« (53) beabsichtigen nach dem Vorwort, in Bänden von loser Reihenfolge allen den","verstorbenen","Männern und Frauen ein literarisches Denkmal zu setzen, die in Sachsen in irgendeiner Weise geschichtlich bedeutsam gewirkt haben."
"2524","1920-03-05","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 05.03.1920","Dem","ehrlichen","Manne aber, aus Hegermühle bei Eberswalde, dürfte für seine ""Einbruchshilfe"" eine hübsche Belohnung zuteil werden ..."
"2525","1922-12-31","Gebrauchsliteratur","Sudermann, Hermann: Das Bilderbuch meiner Jugend. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1922], S. 66091","Er behandelte mich mit einer sachlichen Strenge, die mir selbstverständlich schien, denn einem","mildherzigen","Manne war ich eigentlich noch nie begegnet."
"2526","1971-03-10","Zeitung","Der Tagesspiegel, 10.03.1971","Nicht einmal die Niederlage von Bordeaux hat den von seinem Debüt in Nancy","trunkenen","Mann zur Besinnung gebracht."
"2527","1935-03-02","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 02.03.1935","10 der tapfersten und","zähesten","Männer sind ihr zum Opfer gefallen."
"2528","1959-12-31","Belletristik","Strittmatter, Erwin: Pony Pedro, Berlin: Kinderbuchverl. 1959, S. 19","Im Heu saß wie in einem Nest ein","alter","Mann."
"2529","1927-12-31","Zeitung","Tucholsky, Kurt: Ein Pyrenäenbuch. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4941","»Was wird mein","armer","Mann sagen!« und ein romantisch veranlagter Unterpräfekt veröffentlichte etwas später einen langen Artikel über die 'Irrsinnige aus den Pyrenäen' im 'Journal de l'Empire' in der Nummer vom 17. Januar 1814."
"2530","1938-12-31","Gebrauchsliteratur","Haluschka, Helene: Noch guter Ton? In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1938], S. 8148","Man kann den Frauen nicht genug Heiterkeit und herzliche Liebenswürdigkeit predigen, das geht für jeden","rechten","Mann allen Tugenden voraus."
"2531","1986-12-31","Belletristik","Maltzan, Maria von: Schlage die Trommel und fürchte dich nicht, Berlin: Ullstein 1998 [1986], S. 125","Nachdem ihr","zweiter","Mann, ein Jude, seine Stellung in einem jüdischen Betrieb, der enteignet worden war, verloren hatte, wurde natürlich die Frage des Wann und Wie einer Auswanderung aus Deutschland zum entscheidenden Thema."
"2532","1918-12-31","Belletristik","Stehr, Hermann: Der Heiligenhof, München: List 1952 [1918], S. 545","Das Mathinklein beobachtete die wachsende Erregung des wildernden, blonden,","sehnigen","Mannes und das einsinkende, unscheinbare Lenlein, das ratlos und stumpf dasaß, und was sie beim Eintritt der beiden nur überschattet hatte, davon wurde sie jetzt ätzend in die Brust gepackt."
"2533","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 1223","Die drei","weißen","Männer waren schon einmal da."
"2534","1914-12-31","Belletristik","Huch, Ricarda: Der Dreißigjährige Krieg, Wiesbaden: Insel-Verl. 1958 [1914], S. 1028","Die Traurigkeit, die sich verbreitete, vertrieb der","junge","Mann, indem er den Vater mahnte, daß sie sich einig werden müßten, wie sie das Wild in die Falle lockten."
"2535","1922-12-31","Belletristik","Klabund: Kunterbuntergang des Abendlandes. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1922], S. 112045","Nach knapp drei Monaten empfing unser","junger","Mann ein Honorar von 1,30 M. in Briefmarken."
"2536","1953-12-31","Belletristik","Koeppen, Wolfgang: Das Treibhaus. In: ders., Drei Romane, Frankfurt a. M.: Suhrkamp 1972 [1953], S. 362","Die Griechen deportierten ihre","großen","Männer."
"2537","1937-12-31","Belletristik","Klepper, Jochen: Der Vater, Gütersloh: Bertelsmann 1962 [1937], S. 253","Er hatte sich, ein","einzelner","Mann, auf Preußen gestürzt wie ein mächtiges Heer: und traf den einzigen König seiner Zeit, als wäre er nun, nur anders, ganz anders, zu dem Ziele gelangt, nach dem allein er suchte."
"2538","1970-12-31","Belletristik","Johnson, Uwe: Jahrestage, Bd. 1, Frankfurt a. M.: Suhrkamp 1970, S. 304","Der","alte","Mann, der sich auf den Straßen Panamas umherdrückte als Verkäufer von Kämmen, Wein und getragenen Kleidern, ist nicht Heinrich Müller."
"2539","1921-12-31","Belletristik","Kolbenheyer, Erwin Guido: Das Gestirn des Paracelsus, München: J.F. Lehmanns 1964 [1921], S. 588","Der Kranke fuhr erschrocken auf, und auch die andern drei starrten den","kleinen","Mann an."
"2540","1949-12-31","Belletristik","Niebelschütz, Wolf von: Der blaue Kammerherr, Stuttgart u. a.: Dt. Bücherbund [1991] [1949], S. 293","Im Augenblick, da wir uns hier gemütlich unterhalten, ist der","berühmte","Mann damit beschäftigt, nachdem er zuvor mit dem Botschafter der Republik verhandelt haben wird, den Finanzminister durch gewisse Anspielungen auf die Heirat Midas, die auf unserem Programm steht, zu gewagten Transactionen seiner Gelder zu veranlassen, um ihn in die Hand von K.H. zu bringen."
"2541","1994-12-31","Belletristik","Jentzsch, Kerstin: Seit die Götter ratlos sind, München: Heyne 1999 [1994], S. 374","Ich dachte, Kinder schützen vor","griechischen","Männern."
"2542","1957-12-31","Wissenschaft","Friedrich, Carl Joachim: Totalitäre Diktatur, Stuttgart: Kohlhammer 1957, S. 16","Die Auseinandersetzungen über die Ursachen oder Ursprünge des Totalitarismus gehen von dem einen Extrem einer einfachen Erklärung seiner Entstehung durch das Auftreten eines ""","bösen","Mannes"" bis zu den Betrachtungen über eine geistige Krise unserer Zeit."
"2543","1918-12-31","Gebrauchsliteratur","Schnitzler, Arthur: Jugend in Wien, Eine Autobiographie. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1918], S. 59844","So gedenke ich vor allem eines blondbärtigen, im gleichen Hause mit uns wohnhaften oder angestellten","jungen","Mannes, mit dem auf der Stiege kürzere und längere Unterhaltungen stattfanden, wie sie der Wiener Dialekt als »Standerln« zu bezeichnen pflegt; - und eines von diesem Herrn stammenden Briefes, den Fräulein Lehmann im Kinderzimmer, während sie mich schlafend wähnte, unserer Hausnäherin stolz und ergriffen vorlas."
"2544","1944-11-12","Zeitung","Archiv der Gegenwart, 2001 [1944]","Trotzdem ist wenige Jahre später diese als ausgelöscht betrachtete Partei bereits im entscheidenden Kampf um die Macht gestanden und hat ihn nach nahezu einem Jahrzehnt rücksichtslosen Einsatzes","zahlreicher","Männer und Frauen und unter vorübergehend immer neuen Rückschlägen am Ende erfolgreich gewonnen."
"2545","1982-12-31","Wissenschaft","o. A.: 1931. In: Overresch, Manfred u. Saal, Friedrich Wilhelm (Hgg.) Deutsche Geschichte von Tag zu Tag 1918-1949, Berlin: Directmedia Publ. 2000 [1982], S. 4678","In Berlin verstirbt der Filmregisseur Lupu Pick (*1886 Jassy), einer der","prominentesten","Männer des deutschen Films, im Alter von 45 Jahren an Herzversagen."
"2546","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73202","Diese","jungen","Männer waren bescheiden, still und ernst, bereit, Dienst für das Vaterland zu tun und ihr Leben zu opfern, aber weit entfernt von Großsprecherei oder Draufgängertum."
