"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"3169","1901-12-31","Gebrauchsliteratur","Baudissin, Wolf von u. Baudissin, Eva von: Spemanns goldenes Buch der Sitte. In: Zillig, Werner (Hg.), Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1901], S. 2122","Bei Soupereinladungen macht man fast denselben Unterschied wie zum Diner: gedruckten Karten folgt die ältere Dame im schwarzen ev. grauen Seidenkleid mit kleiner Schleppe; die","jüngere","Frau im hellen hohen Seidenkleid, das junge Mädchen im hellen Wollen- oder Seidenkleid mit kleinem Ausschnitt."
"3170","1955-12-31","Gebrauchsliteratur","Oheim, Gertrud: Einmaleins des guten Tons, Gütersloh: Bertelsmann 1957 [1955], S. 59","Nun zum Kapitel ""Ausnahmen"";Ein alter, würdiger Geheimrat und eine","junge","Frau sollen miteinander bekannt gemacht werden."
"3171","1939-03-03","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 03.03.1939","Das Schwurgericht des Landgerichts Berlin verurteilte die","31jährige","Frau Herta Jung , die am 26. März vergangenen Jahres ihren sechs Jahre alten Sohn Wolfram in der Badewanne ertränkt hatte, wegen Totschlags zu sieben Jahren Zuchthaus."
"3172","1934-03-02","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 02.03.1934","Die","blutjunge","Frau, die an der Seite des alten Dorfmesner ihr Leben vertrauert, verkörperte Ilse Becker mit sparsam abgewogenen und wirkungsvollen Mitteln."
"3173","1980-12-31","Belletristik","Merian, Svende: Der Tod des Märchenprinzen, Hamburg: Buntbuch-Verl. 1980 [1980], S. 281","Auf dem Bahnsteig wieder das gewöhnliche ""hallo, Süße"", als ich es wage, in einem Meter Abstand als alleinstehende","junge","Frau an einem Typen vorbeizugehen."
"3174","1946-12-31","Wissenschaft","Auerbach, Erich: Mimesis, Bern: Francke 1959 [1946], S. 28","Das ist Fortunata,","Trimalchios","Frau, die das Geld mit dem Scheffel mißt."
"3175","1950-12-31","Gebrauchsliteratur","Meißner, Hans-Otto: Man benimmt sich wieder, Giessen: Brühl 1950, S. 265","Der Herr: Bitte ...","gnädige","Frau, ich bitte Sie ... kein Wort weiter ..."
"3176","1999-12-31","Belletristik","Degenhardt, Franz Josef: Für ewig und drei Tage, Berlin: Aufbau-Verl. 1999, S. 221","Er hatte sie gleich gemocht, ja einen Narren an ihr gefressen, sagte man in der Familie: eine","junge","Frau, eine Sorbin aus der Gegend um Bautzen, und sorbisch, wie man sich das so vorstellt, sah sie aus, mit ihrem breitknochigen, nach Liliane »rätselhaften, aber lieben Ostgesicht«."
"3177","1957-12-31","Belletristik","Andersch, Alfred: Sansibar oder der letzte Grund, Olten: Walter 1957 [1957], S. 153","Eine","junge","Frau voll strahlender Intelligenz war untergegangen, und statt ihrer bot ihm der Zufall ein verwöhntes, törichtes Geschöpf an, ein junges bourgeoises Ding, das, halb betäubt von dem, was mit ihm geschehen war, nichts anderes einzusetzen wußte als einen kindlichen Verführungsversuch, eine Verlockung aus Haaren und einem schönen Mund, der die Herausforderung seiner Frage so töricht wie sicher hervorbrachte."
"3178","1910-12-31","Belletristik","May, Karl: Winnetou IV, Berlin: Neues Leben 1993 [1910], S. 388","Bei den Häuptlingen saßen neben Kolma Putschi und den beiden Aschtas noch zwei andere Frauen, deren Gegenwart mir wichtig war, nämlich","Pidas","Frau und ihre Schwester, die jetzt weibliche Kleidung trug."
"3179","1900-12-31","Belletristik","Duncker, Dora: Großstadt. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1900], S. 17728","Ursprünglich hatte er der Tante gleichzeitig eine Andeutung über seine und Lottes Beziehungen machen wollen, da er wusste, wie lieb die","alte","Frau das Mädchen hatte."
"3180","1922-12-31","Gebrauchsliteratur","Sudermann, Hermann: Das Bilderbuch meiner Jugend. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1922], S. 66001","Und dann kam eine kleine,","verschrumpelte","Frau mit langen Zähnen und tränigen Augen mir freundlich entgegen, wischte sich die Reibeisenhände an einer blauen Küchenschürze und umhalste mich."
"3181","1985-12-31","Belletristik","Arjouni, Jakob: Happy birthday, Türke!, Zürich: Diogenes 1987 [1985], S. 44","Helles, saftiges Neon, Zentnerbusen, orgiastisch","grunzende","Frauen in Öl, rosa kolorierte Arschberge zogen sich links und rechts die Häuserwände entlang."
"3182","1901-12-31","Gebrauchsliteratur","Baudissin, Wolf von u. Baudissin, Eva von: Spemanns goldenes Buch der Sitte. In: Zillig, Werner (Hg.), Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1901], S. 2134","Ich werde mit Freuden kommen und hoffe Ihre sehr","verehrte","Frau Gemahlin und Sie bei dem besten Wohlsein anzutreffen."
"3183","1939-03-01","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 01.03.1939","Watschelnde Juden mit breiten schwarzen ""Adlern"" auf der Brust führten","deutsche","Frauen als Beutestücke im Triumph mit sich."
"3184","1971-12-31","Wissenschaft","o. A.: Die Kirche in der Gegenwart. In: Jedin, Hubert (Hg.) Handbuch der Kirchengeschichte, Berlin: Directmedia Publ. 2000 [1971], S. 12270","Französische Pilgerzüge 1887, 1888, 1889, 1891 (das »Vive le Pape!« führte zu Tumulten, in denen ein Papstbild verbrannt wurde), 1892 erschien eine Gedenkmedaille mit dem Papstbild und der Figur der Religion, die in der Rechten die Enzyklika von 1891 und in der linken das Kreuz hält, das den Kopf einer Hydra (Habsucht) zerschmettert; zu Füßen der Religion eine","arme","Frau mit ihrem Kind; ein kräftiger Arbeiter mit seinem Werkzeug schaut zur Religion auf, während von der anderen Seite wohlhabende Herren ihre Gaben bringen; Schmidlin PG II 378."
"3185","1963-12-31","Wissenschaft","Würz, Anton: Rheinberger. In: Die Musik in Geschichte und Gegenwart, Berlin: Directmedia Publ. 2001 [1963], S. 62674","Seit 1867 war Rheinberger mit Franziska von Hoffnaass geb. Jägerhuber (1832-1892) verheiratet; die vielseitig","gebildete","Frau, die auch die biogr. und zeitgeschichtlich aufschlußreichen Tagebücher des gemeinsamen Lebens führte, wurde als Dichterin die Textautorin zahlreicher Vokalwerke des Meisters."
"3186","1942-12-31","Belletristik","Seghers, Anna: Das siebte Kreuz, Berlin: Aufbau-Taschenbuch-Verl. 2002 [1942], S. 289","Eine stille, bis auf die klaren Augen,","unhübsche","Frau, aber klug und entschlossen, wohl imstand, auch mal in einer Versammlung aufzustehn und ihre Meinung zu sagen."
"3187","1966-12-31","Gebrauchsliteratur","o. A.: Eva und das Auto, Hamburg: BP Benzin und Petroleum Aktiengesellschaft Verl. 1966, S. 3","Es ist nur gut, wenn die","enttäuschte","Frau in solchen Augenblicken nicht ganz außer acht läßt, ob sich in der Nähe eine Omnibushaltestelle oder sonst eine Möglichkeit zum Weiterkommen befindet."
"3188","1901-12-31","Gebrauchsliteratur","Gerling, Reinhold: Was muß man vor der Ehe von der Ehe wissen? In: ders., Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg 1933 [1901], S. 285","Hat aber die","gesunde","Frau noch Trieb zum Geschlechtsverkehr, so ist ja schon damit allein der Beweis erbracht, daß er auch in diesem Stadium nicht unnatürlich sein kann."
"3189","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48961","»Es ist gut gemeint«, sagte die","alte","Frau und deutete auf das Buch, - »es ist wunderbar erfunden: das Leben eine Sparkasse, deren Einlage man bei der - Wiederkehr als Kapital vorfindet und behebt ..."
"3190","1901-12-31","Belletristik","Altenberg, Peter: Was der Tag mir zuträgt. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1901], S. 674","Das Stubenmädchen tritt ein, sagt: »Das Fräulein möchten zur","gnädigen","Frau kommen."
"3191","1944-12-31","Wissenschaft","Beenken, Hermann: Das Neunzehnte Jahrhundert in der deutschen Kunst, München: Bruckmann 1944, S. 297","Das in dem zitierten Briefe vom 17. Mai 1858 genannte Dantebild (Karlsruhe, Abb. 102) zeigt den Dichter, wie er mit fünf","edlen","Frauen in einer klaren Landschaft einherwandelt, und in der Tat hat der Maler erreicht, daß diese Komposition in ihrem gemessenen Rhythmus ""wie ein Andante von Mozart"" ist."
"3192","1929-04-01","Zeitung","Tucholsky, Kurt: Familienbande. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929], S. 6613","- »Vorhin,","gnä'","Frau, wie er noch nicht gelaufen hat, da hat er noch nicht gelaufen - und da hab ich noch nachgesehen - -«"
"3193","1934-12-31","Belletristik","Kolb, Annette: Die Schaukel, Frankfurt a. M.: Fischer 1960 [1934], S. 122","Wie oft sehen wir, daß nicht die feinen, nicht die wertvollen, vielmehr grobbesaitete und","nichtswürdige","Frauen von ihren Männern verwöhnt werden und ritterliche Rücksichtnahme von ihnen erfahren."
"3194","1981-12-31","Wissenschaft","Hijiya-Kirschnereit, Irmela: Selbstentblößungsrituale, Wiesbaden: Steiner 1981, S. 37","Wir können offenbar nicht von einem Einfluß des deutschen Stücks auf Futon sprechen im Sinne offensichtlicher Parallelen, die über das allzu allgemeine Grundmuster: ein in seiner Ehe unzufriedener Intellektueller verliebt sich in eine","andere","Frau, hinausgehen, wenngleich dieser ""Einfluß"" unter den Literarhistorikern eine abgemachte Sache zu sein scheint."
"3195","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 447","Eine","tüchtige","Frau, eine frohe Frau, eine liebeslustige Frau, Carlotta Prinsloo, eine Frau, die zu arbeiten und zu tollen und zu streicheln vermochte, eine Frau von großer Lebenskraft, von lachender Frische, von Ansehnlichkeit, von Besitz, eine Frau, der er, Cornelius Friebott, von anderm und einzelnem zu schweigen, die neue Sicherheit dankte, die einem Mannsbilde nur aus der Hingabe eines Weibes kommt; bei der er, Cornelius Friebott, völlig lachende Tage lernte; die ihm, nicht wie eine Mutter - denn wo vermochte Anne Friebott solches - und auch anders als der Vater, über ärgerliche Stellen des Herzens spielend hinzustreichen verstand, daß sie einen eben nicht mehr ärgerten, daß sie eben einfach verschwunden schienen."
"3196","1930-12-31","Belletristik","Johst, Hanns: Die Torheit einer Liebe, München: Langen Müller 1942 [1930], S. 138","Die","kleine","Frau verübelte mir meinen Ärger und sprach kein Wort mit mir, den ganzen weiteren Weg nicht."
"3197","1910-12-31","Gebrauchsliteratur","Friedländer, Hugo: Das spiritistische Medium Anna Rothe. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1910], S. 333","Die","angeklagte","Frau Anna Rothe, geborene Johl, war 1850 in Altenburg geboren."
"3198","1950-12-31","Belletristik","Rinser, Luise: Mitte des Lebens, Frankfurt a. M.: S. Fischer 1952 [1950], S. 48","Was würde N. sagen, wußte sie, daß sie die","erste","Frau ist, um derentwillen ich mein Leben ändern würde."
"3199","1962-12-31","Belletristik","Dürrenmatt, Friedrich: Die Physiker, Zürich: Arche 1962, S. 30","DOKTOR: Frau Rose, Sie sind eine","mutige","Frau."
"3200","1942-12-31","Belletristik","Seghers, Anna: Das siebte Kreuz, Berlin: Aufbau-Taschenbuch-Verl. 2002 [1942], S. 37","Da lief das Kind weg zu der","alten","Frau, seiner Grossmutter, die plötzlich auch auf dem Weg stand."
"3201","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 1200","Und es gehe auch nicht, weil, weil er, Rosch, nun einmal eine braune Frau habe, eine","ordentliche","Frau, und richtig geheiratet vor dem Sekretär und vor dem Missionar, und weil einer mit einer braunen Ehefrau doch nicht nach Europa und Deutschland könne."
"3202","1920-12-31","Belletristik","Schaeffer, Albrecht: Helianth I, Bonn: Weidle 1995 [1920], S. 352","»Das fragen wir uns ja auch,","gnädigste","Frau."
"3203","1923-03-07","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 07.03.1923","Dann entrissen beide der auf dem Boden","liegenden","Frau die Geldtasche und liefen eilends davon."
"3204","1977-12-31","Belletristik","Hilsenrath, Edgar: Der Nazi & der Friseur, Köln: Literar. Verl. Braun 1977, S. 75","Sie hatte auch Verständnis dafür, daß der Schatten tänzeln konnte, zuweilen sogar seltsame Sprünge machte ... an der langen Wand ... als wollte er sich jeden Moment auf das einsame Bett stürzen und auf die einsame ängstliche Frau, die sie selbst war, eine","arische","Frau, tagsüber mit zwei Beinen, nachts nur mit einem, einem arischen, daß sich vor Schreck zusammenkrümmte - aber daß der Schatten auch grinsen konnte, und zwar immer anders - das verstand Frau Holle nicht."
"3205","1900-12-31","Wissenschaft","Freud, Sigmund: Die Traumdeutung, Leipzig u. a.: Deuticke 1914 [1900], S. 141","Ob nur die sorgfältig erzogene und allem Häßlichen fremd gebliebene","junge","Frau diese Verwendung der Kerze kennt?"
"3206","1986-12-31","Gebrauchsliteratur","Giesder, Gabriele: Gutes Benehmen, Düsseldorf: Econ-Taschenbuch-Verl. 1991 [1986], S. 177","Große Frauen können wie »Bohnenstangen« wirken,","kleine","Frauen leicht großmütterlich."
"3207","1901-12-31","Gebrauchsliteratur","Baudissin, Wolf von u. Baudissin, Eva von: Spemanns goldenes Buch der Sitte. In: Zillig, Werner (Hg.), Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1901], S. 2325","Einer anderen Dame als seiner","eigenen","Frau darf der Herr nur dann den Arm anbieten, wenn er ihr damit eine wirkliche Stütze zu bieten glaubt, oder wenn die Bekanntschaft eine sehr alte und intime ist."
"3208","1999-12-31","Gebrauchsliteratur","Hars, Wolfgang: Nichts ist unmöglich! Lexikon der Werbesprüche, München: Piper 2001 [1999], S. 157","Auch gelang es den Werbern, aus der Notwendigkeit der Monatshygiene ein völlig natürliches Bedürfnis der","selbstbewußten","Frau von heute zu machen und Tampons als Signale der Weiblichkeit zu vermitteln:"
"3209","1910-12-31","Wissenschaft","Mauthner, Fritz: Wörterbuch der Philosophie. In: Bertram, Mathias (Hg.) Geschichte der Philosophie, Berlin: Directmedia Publ. 2000 [1910], S. 25738","Häufig so Gasthöfe zum Geist, wie auch noch häufiger Frauenkirche anstatt Kirche unsrer","lieben","Frauen."
"3210","1920-12-31","Gebrauchsliteratur","Friedländer, Hugo: Der Beleidigungsprozeß des Berliner Stadtkommandanten, Generalleutnant z.D. Graf Kuno von Moltke gegen den Herausgeber der »Zukunft« Maximilian Harden. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1920], S. 4086","Charakteristisch ist die Behandlung, die der Privatkläger seiner","ehemaligen","Frau hier im Gerichtssaale hat angedeihen lassen."
"3211","1945-12-07","Zeitung","Süddeutsche Zeitung, 1995 [1945]","Das Leben zweier braver Durschnittsfamilien (eines Arztes und eines Redakteurs) wird erzählt, die Kinder lieben und heiraten sich, die","junge","Frau stirbt am zweiten Kind."
"3212","1911-12-31","Gebrauchsliteratur","Friedländer, Hugo: Ein verbrecherischer Arzt. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1911], S. 1672","Die Frage, ob der Angeklagte seine","junge","Frau auf der Hochzeitsreise vergiftet hat, ist deshalb nicht Gegenstand der Beweisaufnahme in dieser Verhandlung gewesen."
"3213","1956-12-31","Wissenschaft","Eschenburg, Theodor: Staat und Gesellschaft in Deutschland, Stuttgart: Schwab 1957 [1956], S. 410","Sowjetrußland hat sogar","einheimischen","Frauen, die Ausländer geheiratet haben, die Ausreise verboten."
"3214","1993-12-31","Wissenschaft","o. A.: Lexikon der Kunst - P. In: Olbrich, Harald (Hg.), Lexikon der Kunst, Berlin: Directmedia Publ. 2001 [1993], S. 24841","Hier lernte er seine","zukünftige","Frau Hermine David kennen (Heirat 1918)."
"3215","1929-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1929. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1929], S. 150","Die ganz weißen Pumphosen über dem Kittel, die Holzschuhe, die weitflügligen weißen Hauben (in Rotterdam trug eine","alte","Frau als Stirnschmuck gedrehte Metallringe an den Schläfen vor der Haube, wie kleine Kerzenhalter), die anliegenden schwarzen Hauben - - alle tragen sie das, u. ein Hôtel für Fremde ist da u. eine Malercolonie u. ein Café, wo die Künstler verkehren (wir waren nicht drin bei Spander!) - u. also fraglos auch eine Gemeindevorschrift, die für Beibehaltung der Trachten sorgt."
"3216","1919-12-31","Gebrauchsliteratur","Bürgel, Bruno H.: Vom Arbeiter zum Astronomen, Berlin: Ullstein 1925 [1919], S. 105","Noch höher als diese für den ehemaligen Arbeiter gewiß schmeichelhafte Aufnahme seines Werkes durch einen Gelehrten von Weltruf schätze ich den Brief einer","schlichten","Frau aus dem Volke, der mir zuging."
"3217","1909-03-05","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 05.03.1909","Angesichts der Nachfrage nach akademisch","gebildeten","Frauen, die auf den verschiedensten Gebieten - vor allem im Lehrfach - immer fühlbarer wird, ist eine finanzielle Erleichterung des Frauenstudiums eine dringende Notwendigkeit."
"3218","1920-03-05","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 05.03.1920","Paul Bildt , der Sohn, verhalten, aber kennzeichnend, Ida Orloff , die schmerzensreich","blasse","Frau, ein Lebloses sein belebend."
"3219","1926-09-14","Zeitung","Tucholsky, Kurt: Der letzte Tag. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1926], S. 4547","Stolz an den bunten Windzelten, die, wenn der Wind sie füllt, aussehen wie Araberturbane; stolz am Tabakladen vorbei, wo die","alte","Frau mir Schokolade, Claude Farrère, Streichhölzer und alle vierundneunzig Zeitungen aus Paris verkauft hat."
